Date,M2_Baseline_Anomaly,M2_Baseline_Score,M2_IF_Score,M2_IF_Training_Percentile
2021-06-04,NORMAL,0.32463036990523453,0.381282057595805,0.4553941908713693
2021-06-07,NORMAL,0.29967655594025994,0.37957999473156573,0.43257261410788383
2021-06-08,NORMAL,0.3064425957781683,0.3693170597360486,0.28526970954356845
2021-06-09,NORMAL,0.2763478245214226,0.3732989230464676,0.3433609958506224
2021-06-10,NORMAL,0.667637174246722,0.4407748964803372,0.8246887966804979
2021-06-11,NORMAL,0.626486641769608,0.39843591105529524,0.6493775933609959
2021-06-14,NORMAL,0.5850439402735444,0.3762531953879125,0.38589211618257263
2021-06-15,NORMAL,0.710690976503283,0.37782065063483244,0.40975103734439833
2021-06-16,NORMAL,0.7385677512720588,0.37439950910945197,0.35892116182572614
2021-06-17,NORMAL,0.6310830221200819,0.4009524948892606,0.6659751037344398
2021-06-18,NORMAL,0.7085320310255699,0.4026898655704064,0.6836099585062241
2021-06-21,NORMAL,0.53616776788279,0.38801711851699844,0.533195020746888
2021-06-22,NORMAL,0.6032237707873674,0.374612681229833,0.3630705394190871
2021-06-23,NORMAL,0.5930253905065958,0.3542572064378238,0.0487551867219917
2021-06-24,NORMAL,0.5403462924449358,0.3611139635748695,0.14522821576763487
2021-06-25,NORMAL,0.5734560781935246,0.3579263797058561,0.09024896265560166
2021-06-28,NORMAL,0.6162683445340242,0.3707437464893278,0.3070539419087137
2021-06-29,NORMAL,0.4598085893161673,0.35396044360303397,0.046680497925311204
2021-06-30,NORMAL,0.4779810146896538,0.35217188046106657,0.03008298755186722
2021-07-01,NORMAL,0.4414259814354175,0.3524392799863051,0.03319502074688797
2021-07-02,NORMAL,0.3860883605422908,0.3541834064757284,0.0487551867219917
2021-07-05,NORMAL,0.2892441413186909,0.34860757599744213,0.007261410788381743
2021-07-06,NORMAL,0.2386536321741274,0.35452336520279126,0.0487551867219917
2021-07-07,NORMAL,0.22417692670136355,0.3537289159121144,0.04149377593360996
2021-07-08,NORMAL,0.1348486991340445,0.36396939281730983,0.1908713692946058
2021-07-09,NORMAL,0.21707193270765424,0.3662037142359905,0.23340248962655602
2021-07-12,NORMAL,0.18609368981022045,0.36148646121488054,0.1524896265560166
2021-07-13,NORMAL,0.15575826681869598,0.3707779003291541,0.30809128630705396
2021-07-14,NORMAL,0.21961231470923398,0.37937229429720964,0.42946058091286304
2021-07-15,NORMAL,0.299657924743442,0.39694841123404967,0.6286307053941909
2021-07-16,NORMAL,0.319954389965792,0.3993637859165792,0.6556016597510373
2021-07-19,NORMAL,0.43585893892921385,0.36746686602465906,0.258298755186722
2021-07-20,NORMAL,0.3704670200238651,0.3540243642073028,0.046680497925311204
2021-07-21,NORMAL,0.3536017880975666,0.35301050822994967,0.03630705394190872
2021-07-22,NORMAL,0.346474194961349,0.35265304908259243,0.03319502074688797
2021-07-23,NORMAL,0.29768027415947906,0.35543765076925227,0.061203319502074686
2021-07-26,NORMAL,0.09132600597403685,0.38144931051597425,0.4574688796680498
2021-07-27,NORMAL,0.1369046722678575,0.3817573596078881,0.46473029045643155
2021-07-28,NORMAL,0.0894409606822763,0.3792471532202964,0.42531120331950206
2021-07-29,NORMAL,0.8250565941382333,0.4063548725942215,0.700207468879668
2021-07-30,NORMAL,0.35895314615738877,0.3659380815681416,0.23132780082987553
2021-08-02,NORMAL,0.7023710295553548,0.42032448495386093,0.7697095435684648
2021-08-03,NORMAL,0.5434429267009416,0.3959856434587294,0.6234439834024896
2021-08-04,NORMAL,0.6891386972211851,0.3951436809578934,0.6161825726141079
2021-08-05,NORMAL,0.5995269714813916,0.3682933977749717,0.2697095435684647
2021-08-06,NORMAL,0.6492068247075491,0.3982129914711848,0.6421161825726142
2021-08-09,NORMAL,0.6469783352337479,0.3955500779372152,0.6172199170124482
2021-08-10,NORMAL,0.4609002723793831,0.3761436743882894,0.38381742738589214
2021-08-11,NORMAL,0.4326452840144068,0.3677766765229276,0.26348547717842324
2021-08-12,NORMAL,0.593027227402442,0.37468173349778966,0.3651452282157676
2021-08-13,NORMAL,0.39658985566766763,0.3582788705535155,0.09439834024896265
2021-08-16,NORMAL,0.39908779931585,0.376273835497796,0.38589211618257263
2021-08-17,NORMAL,0.37573916436496185,0.36744279385848216,0.258298755186722
2021-08-18,NORMAL,0.39635119726339796,0.3719422144974901,0.3257261410788382
2021-08-19,NORMAL,0.38919255123924396,0.35811085737303866,0.09232365145228216
2021-08-20,NORMAL,0.38382355738048546,0.3510348895853288,0.022821576763485476
2021-08-23,NORMAL,0.3978244959989354,0.36092484994557317,0.14315352697095435
2021-08-24,NORMAL,0.39634373186561705,0.35376772549118896,0.04253112033195021
2021-08-25,NORMAL,0.3759989877815813,0.3567864027433376,0.07468879668049792
2021-08-26,NORMAL,0.261117445838082,0.36641109029820407,0.23962655601659752
2021-08-27,NORMAL,0.30672748004561,0.37145664851522264,0.3132780082987552
2021-08-30,NORMAL,0.26855856027805497,0.3597036672217463,0.11825726141078838
2021-08-31,NORMAL,0.35431676950956353,0.37906969115204486,0.42323651452282157
2021-09-01,NORMAL,0.3543613565643573,0.368247773962746,0.26867219917012447
2021-09-02,NORMAL,0.342266468598562,0.3708351960968237,0.30809128630705396
2021-09-03,NORMAL,0.4228493435296989,0.3714073791111338,0.3132780082987552
2021-09-06,NORMAL,0.40743083296889393,0.3737754058602808,0.3506224066390041
2021-09-07,NORMAL,0.6068499915373,0.38066612300712693,0.4460580912863071
2021-09-08,NORMAL,0.744388698286053,0.41638509597836215,0.7551867219917012
2021-09-09,NORMAL,0.6690825276050077,0.38290263432575883,0.4782157676348548
2021-09-10,NORMAL,0.6700566477693122,0.3798993374917895,0.4387966804979253
2021-09-13,NORMAL,0.6494086078802362,0.3807756316529659,0.4470954356846473
2021-09-14,NORMAL,0.6314114403250699,0.36630121032912577,0.237551867219917
2021-09-15,NORMAL,0.22456626241697486,0.36228368235329544,0.16390041493775934
2021-09-16,NORMAL,0.5398682023946513,0.3845846407010142,0.5020746887966805
2021-09-17,NORMAL,0.6907531607209472,0.42176515815055515,0.774896265560166
2021-09-20,NORMAL,0.622652037906458,0.3964462902390569,0.6275933609958506
2021-09-21,NORMAL,0.717172808367836,0.40389544269686684,0.6887966804979253
2021-09-22,NORMAL,0.6801753087153932,0.39660736824751874,0.6286307053941909
2021-09-23,NORMAL,0.6846492933213676,0.4111126922039763,0.725103734439834
2021-09-24,NORMAL,0.6199917793131609,0.393935570436765,0.6068464730290456
2021-09-27,NORMAL,0.7397456434372406,0.3889299930200437,0.5518672199170125
2021-09-28,NORMAL,0.6368356402753084,0.3786946938380747,0.4190871369294606
2021-09-29,NORMAL,0.6238642768071712,0.3784663904836211,0.4149377593360996
2021-09-30,NORMAL,0.6008395289405392,0.37124626867192084,0.31016597510373445
2021-10-01,NORMAL,0.4220126592915743,0.3662747808064386,0.23651452282157676
2021-10-04,NORMAL,0.3469952799299339,0.3563533470286391,0.06639004149377593
2021-10-05,NORMAL,0.28163256201289594,0.35907627225063316,0.10892116182572614
2021-10-06,NORMAL,0.1969974594177664,0.3690700549512132,0.2821576763485477
2021-10-07,NORMAL,0.16573500707335045,0.3700982400718126,0.29979253112033194
2021-10-08,NORMAL,0.3162782880203543,0.3672884711402056,0.2551867219917012
2021-10-11,NORMAL,0.31511797959598353,0.36650454050696635,0.24066390041493776
2021-10-12,NORMAL,0.30809478607508856,0.3665436667350061,0.241701244813278
2021-10-13,NORMAL,0.26309616879122366,0.3711370059734209,0.31016597510373445
2021-10-14,NORMAL,0.30832621879990624,0.3987432353951117,0.6504149377593361
2021-10-15,NORMAL,0.22811105895426584,0.39347512058934075,0.6016597510373444
2021-10-18,NORMAL,0.22194189443285414,0.4005732016178927,0.6649377593360996
2021-10-19,NORMAL,0.4611377969563768,0.39586482649182597,0.6234439834024896
2021-10-20,NORMAL,0.6839502259669605,0.40882934005850485,0.7147302904564315
2021-10-21,ANOMALOUS,1.179145797885392,0.511118818042348,0.9221991701244814
2021-10-22,ANOMALOUS,1.0796695976782527,0.4505315449210017,0.8402489626556017
2021-10-25,ANOMALOUS,1.144638690176028,0.45224522414431584,0.8412863070539419
2021-10-26,ANOMALOUS,1.1514440461346467,0.4491817467121813,0.8371369294605809
2021-10-27,ANOMALOUS,1.094495426329604,0.43130777893606265,0.8070539419087137
2021-10-28,NORMAL,0.4574558137297112,0.38006005132075393,0.44190871369294604
2021-10-29,NORMAL,0.379922935180172,0.3839013912176572,0.49688796680497926
2021-11-01,NORMAL,0.40998958789594386,0.3844214407987739,0.5010373443983402
2021-11-02,NORMAL,0.4255780023732277,0.3777546873565338,0.40975103734439833
2021-11-03,NORMAL,0.3469819280847017,0.3820730328898099,0.4699170124481328
2021-11-04,NORMAL,0.3586429240046777,0.381376316859086,0.45643153526970953
2021-11-05,NORMAL,0.3659436588245341,0.3785559128867896,0.4170124481327801
2021-11-08,NORMAL,0.25482047190263707,0.3797760307802206,0.4367219917012448
2021-11-09,NORMAL,0.2330061576398614,0.3825933107543326,0.47406639004149376
2021-11-10,NORMAL,0.3469952370590025,0.3911910315406983,0.5746887966804979
2021-11-11,NORMAL,0.35555782576977163,0.3848943979465742,0.5031120331950207
2021-11-12,NORMAL,0.2757184256147876,0.40038628998993947,0.6628630705394191
2021-11-15,NORMAL,0.1739082565134275,0.4194168034711291,0.7686721991701245
2021-11-16,NORMAL,0.63715160430997,0.48244874398896,0.8910788381742739
2021-11-17,NORMAL,0.76549899193548,0.5291072509838122,0.9429460580912863
2021-11-18,NORMAL,0.948253971239665,0.5666248340394199,0.9636929460580913
2021-11-19,NORMAL,0.6175796897069548,0.5310721592590341,0.9439834024896265
2021-11-22,NORMAL,0.4900825651118943,0.5220585320172006,0.9377593360995851
2021-11-23,ANOMALOUS,3.0831915975522075,0.7347467903777399,0.9948132780082988
2021-11-24,ANOMALOUS,1.8054070507067075,0.7327461548547072,0.9948132780082988
2021-11-25,ANOMALOUS,1.6875418700946414,0.6928467038624565,0.9937759336099585
2021-11-26,ANOMALOUS,1.6734054485840528,0.6972936828095143,0.9937759336099585
2021-11-29,ANOMALOUS,1.654255963627442,0.7045010562908006,0.9937759336099585
2021-11-30,ANOMALOUS,1.6926737926191748,0.6941399641262482,0.9937759336099585
2021-12-01,NORMAL,0.8883803582083,0.664358375287492,0.9927385892116183
2021-12-02,ANOMALOUS,1.2570593981140221,0.6717754009586873,0.9927385892116183
2021-12-03,NORMAL,0.7781635135000002,0.6511831292958234,0.991701244813278
2021-12-06,NORMAL,0.7681590422444174,0.6396047832478164,0.9896265560165975
2021-12-07,NORMAL,0.568902416929375,0.6226116149099731,0.9823651452282157
2021-12-08,NORMAL,0.39621982719232596,0.599506057618037,0.9730290456431535
2021-12-09,NORMAL,0.3017846826944319,0.5953472277486934,0.9719917012448133
2021-12-10,NORMAL,0.3073648489653256,0.5938316484706231,0.9688796680497925
2021-12-13,NORMAL,0.3082655319910256,0.5912358246083839,0.9688796680497925
2021-12-14,ANOMALOUS,1.0197442144607751,0.6388520336270955,0.9896265560165975
2021-12-15,NORMAL,0.7121720465959525,0.6301487851218905,0.9865145228215768
2021-12-16,ANOMALOUS,1.4801231916359325,0.6829736852247196,0.9927385892116183
2021-12-17,ANOMALOUS,1.310193332823215,0.6880635919851905,0.9927385892116183
2021-12-20,ANOMALOUS,4.646706695668505,0.7705107080123199,1.0
2021-12-21,ANOMALOUS,4.78372827134089,0.7748709729004267,1.0
2021-12-22,ANOMALOUS,5.22845007785661,0.7636985729867888,0.9989626556016598
2021-12-23,ANOMALOUS,6.319290868661652,0.7709804826435163,1.0
2021-12-24,ANOMALOUS,6.680884838864079,0.7471183182744042,0.995850622406639
2021-12-27,ANOMALOUS,2.2660211939629296,0.7443653708087139,0.995850622406639
2021-12-28,NORMAL,0.8833847328336759,0.6969365774369689,0.9937759336099585
2021-12-29,ANOMALOUS,1.7754480892796725,0.7030773313718328,0.9937759336099585
2021-12-30,ANOMALOUS,2.279108375190096,0.6980333103665243,0.9937759336099585
2021-12-31,ANOMALOUS,2.778602458693582,0.6666259942266033,0.9927385892116183
2022-01-03,ANOMALOUS,1.835719522317882,0.6635431029504036,0.9861224489795918
2022-01-04,ANOMALOUS,1.934721624749312,0.6629609528133726,0.9853061224489796
2022-01-05,ANOMALOUS,1.1814816385635618,0.622945998473207,0.9795918367346939
2022-01-06,NORMAL,0.799166298084788,0.6073396229601964,0.9755102040816327
2022-01-07,NORMAL,0.6645379800905179,0.5993735315378919,0.9746938775510204
2022-01-10,NORMAL,0.897683690100396,0.6066386301017479,0.9755102040816327
2022-01-11,NORMAL,0.455506613267736,0.5960541190849358,0.9730612244897959
2022-01-12,ANOMALOUS,1.043983913626315,0.6320640210204388,0.9795918367346939
2022-01-13,NORMAL,0.65296955581434,0.6179153953640885,0.9795918367346939
2022-01-14,NORMAL,0.356746866044218,0.6017854868117931,0.9746938775510204
2022-01-17,NORMAL,0.463504335128776,0.5886546310913998,0.9706122448979592
2022-01-18,NORMAL,0.33020897077802,0.582589645143976,0.9681632653061224
2022-01-19,NORMAL,0.25192823862293795,0.5708522401280128,0.9624489795918367
2022-01-20,NORMAL,0.249868219355696,0.5574877119831779,0.9583673469387755
2022-01-21,NORMAL,0.1889489201849825,0.5487333554334987,0.9526530612244898
2022-01-24,NORMAL,0.08633878969727499,0.5436394765891415,0.950204081632653
2022-01-25,NORMAL,0.11111678239166604,0.5363957117922711,0.9436734693877551
2022-01-26,NORMAL,0.20082183042701,0.5333825708965052,0.9420408163265306
2022-01-27,NORMAL,0.343538507213094,0.538472060094277,0.9469387755102041
2022-01-28,NORMAL,0.23192080252657998,0.5277284499375864,0.9395918367346939
2022-01-31,NORMAL,0.35816512947198,0.5366926852066094,0.9436734693877551
2022-02-01,NORMAL,0.14650372318188198,0.5220556576134577,0.9395918367346939
2022-02-02,NORMAL,0.198522587791515,0.5224613275428036,0.9395918367346939
2022-02-03,NORMAL,0.18544919917132752,0.5181322023914879,0.9363265306122449
2022-02-04,NORMAL,0.1098742699499434,0.51415754830692,0.9322448979591836
2022-02-07,NORMAL,0.319181808818096,0.5328219994049471,0.9420408163265306
2022-02-08,NORMAL,0.24259756311838399,0.5248169861010324,0.9395918367346939
2022-02-09,NORMAL,0.08955024932292,0.5198188854605661,0.9363265306122449
2022-02-10,NORMAL,0.09895919452724175,0.527405034760235,0.9395918367346939
2022-02-11,NORMAL,0.070888898313814,0.5265347497221389,0.9395918367346939
2022-02-14,NORMAL,0.27926987119860736,0.5296228729151586,0.9412244897959183
2022-02-15,NORMAL,0.056226408235228,0.5030032225671139,0.9257142857142857
2022-02-16,NORMAL,0.073070095185006,0.49948760564932054,0.92
2022-02-17,NORMAL,0.08773258526358799,0.4998814483760595,0.9208163265306123
2022-02-18,NORMAL,0.18322053718031797,0.5093322174266218,0.9281632653061225
2022-02-21,NORMAL,0.097669148787922,0.5027884284232944,0.9257142857142857
2022-02-22,NORMAL,0.4227283668355977,0.5106679090301515,0.9281632653061225
2022-02-23,NORMAL,0.275194338582344,0.4927624660505889,0.9110204081632653
2022-02-24,NORMAL,0.8115159764956958,0.5467644119365629,0.9518367346938775
2022-02-25,NORMAL,0.6087439949539472,0.5174078905394823,0.9363265306122449
2022-02-28,NORMAL,0.238598702187858,0.48404970162005717,0.9028571428571428
