Date,M1_Regime_Code,M1_P_LOW,M1_P_ELEVATED,M1_P_STRESS
2023-03-15,Low-Volatility Trend,0.9999999981130715,1.8869284848058715e-09,2.356928413074363e-18
2023-03-16,Low-Volatility Trend,0.9999999981234868,1.8765131632233187e-09,2.554172103099998e-18
2023-03-17,Low-Volatility Trend,0.9999999981775105,1.822489482270512e-09,2.4716636221615166e-18
2023-03-20,Low-Volatility Trend,0.9999999980364704,1.9635295022458193e-09,2.1688643448884905e-18
2023-03-21,Low-Volatility Trend,0.9999999981267806,1.8732193445147582e-09,2.0209132295587553e-18
2023-03-22,Low-Volatility Trend,0.9999999981047895,1.895210521294517e-09,1.88622892554226e-18
2023-03-23,Low-Volatility Trend,0.9999999979200505,2.0799494733860663e-09,1.77537812673872e-18
2023-03-24,Low-Volatility Trend,0.9999999977574204,2.2425795772800326e-09,1.5019545917058776e-18
2023-03-27,Low-Volatility Trend,0.9999999976289597,2.371040280152118e-09,1.6354480526506087e-18
2023-03-28,Low-Volatility Trend,0.99999999757619,2.4238100985146224e-09,1.6861238467576446e-18
2023-03-29,Low-Volatility Trend,0.999999997730163,2.2698369922778574e-09,1.6435724185278669e-18
2023-03-30,Low-Volatility Trend,0.9999999969479745,3.052025504544456e-09,2.299819122651485e-18
2023-03-31,Low-Volatility Trend,0.9999999974411937,2.5588062793693366e-09,2.7566386603805906e-18
2023-04-03,Low-Volatility Trend,0.9999999976201932,2.379806722560015e-09,2.360329499797583e-18
2023-04-04,Low-Volatility Trend,0.9999999970555284,2.9444714781858736e-09,2.140719973091214e-18
2023-04-05,Low-Volatility Trend,0.9999999971937487,2.806251362889742e-09,2.6107451717560613e-18
2023-04-06,Low-Volatility Trend,0.9999999973512094,2.6487906472024674e-09,2.3833288862853892e-18
2023-04-07,Low-Volatility Trend,0.9999999971893242,2.810675794587639e-09,1.810253850960278e-18
2023-04-10,Low-Volatility Trend,0.9999999971343547,2.865645226613447e-09,1.867412299502721e-18
2023-04-11,Low-Volatility Trend,0.9999999972101694,2.7898306084940917e-09,2.1328296998333106e-18
2023-04-12,Low-Volatility Trend,0.9999999971092917,2.890708330728423e-09,2.1058366171040443e-18
2023-04-13,Low-Volatility Trend,0.9999999972144914,2.7855085539425973e-09,2.155057097068376e-18
2023-04-14,Low-Volatility Trend,0.9999999967354659,3.26453410249413e-09,2.9982554227827515e-18
2023-04-17,Low-Volatility Trend,0.9999999963772651,3.6227348987910547e-09,3.641598262964549e-18
2023-04-18,Low-Volatility Trend,0.999999996834646,3.1653539079162124e-09,2.872267933740115e-18
2023-04-19,Low-Volatility Trend,0.9999999969547242,3.045275806229669e-09,2.2899253123681617e-18
2023-04-20,Low-Volatility Trend,0.999999996986161,3.0138389836342275e-09,2.018259611915688e-18
2023-04-21,Low-Volatility Trend,0.999999997183235,2.8167650573047204e-09,2.048815207226701e-18
2023-04-24,Low-Volatility Trend,0.9999999968397967,3.1602033450073113e-09,2.965954201228894e-18
2023-04-25,Low-Volatility Trend,0.9999999970154692,2.9845309157952157e-09,2.687446181385357e-18
2023-04-26,Low-Volatility Trend,0.9999999966409115,3.359088422733278e-09,2.318796373989411e-18
2023-04-27,Low-Volatility Trend,0.999999997061821,2.9381789672570675e-09,2.5026426734652334e-18
2023-04-28,Low-Volatility Trend,0.9999999970819112,2.9180887850454416e-09,2.1886476107594815e-18
2023-05-01,Low-Volatility Trend,0.9999999967231612,3.276838826180848e-09,2.0646435219882764e-18
2023-05-02,Low-Volatility Trend,0.9999999970539446,2.946055457212073e-09,2.3218787087218327e-18
2023-05-03,Low-Volatility Trend,0.9999999971388522,2.8611478007268634e-09,2.2893875126871092e-18
2023-05-04,Low-Volatility Trend,0.9999999971366418,2.863358223356422e-09,2.256503635438791e-18
2023-05-05,Low-Volatility Trend,0.9999999972381748,2.761825169945133e-09,2.26552996032594e-18
2023-05-08,Low-Volatility Trend,0.9999999970033004,2.9966995340984347e-09,2.144494653925326e-18
2023-05-09,Low-Volatility Trend,0.9999999972129864,2.787013600839726e-09,2.3035746739643692e-18
2023-05-10,Low-Volatility Trend,0.9999999971176765,2.882323460811769e-09,1.9754898899861275e-18
2023-05-11,Low-Volatility Trend,0.9999999971085838,2.8914161612639897e-09,1.9426399132807685e-18
2023-05-12,Low-Volatility Trend,0.9999999971350119,2.8649881453175298e-09,1.8815266470415123e-18
2023-05-15,Low-Volatility Trend,0.9999999848084249,1.519157510212762e-08,2.623317769130687e-18
2023-05-16,Low-Volatility Trend,0.9999999819728826,1.802711732601568e-08,1.2061323196991746e-17
2023-05-17,Low-Volatility Trend,0.9999999853371031,1.466289674306292e-08,1.1206654726234189e-17
2023-05-18,Low-Volatility Trend,0.9999999817093573,1.8290642673128133e-08,1.5791692396549736e-17
2023-05-19,Low-Volatility Trend,0.9999999834647633,1.6535236699480616e-08,1.6898232955917487e-17
2023-05-22,Low-Volatility Trend,0.9999999907593246,9.240675384504822e-09,1.0276746269446692e-17
2023-05-23,Low-Volatility Trend,0.9999999914998138,8.500186219669933e-09,7.159856650971307e-18
2023-05-24,Low-Volatility Trend,0.9999999903502759,9.64972410248016e-09,7.811352139260397e-18
2023-05-25,Low-Volatility Trend,0.9999999899776333,1.0022366647277675e-08,9.097781851355678e-18
2023-05-26,Low-Volatility Trend,0.9999999884549426,1.1545057300127484e-08,1.0987822608990252e-17
2023-05-29,Low-Volatility Trend,0.9999996387182488,3.61281751231351e-07,1.126025822901395e-16
2023-05-30,Elevated-Volatility Transition,4.329407823257348e-11,0.9999999989131041,1.0436011539364536e-09
2023-05-31,Elevated-Volatility Transition,1.4207273966820339e-15,0.9999378595984109,6.214040158738594e-05
2023-06-01,Elevated-Volatility Transition,1.886778946123872e-11,0.9999855050321813,1.4494948950066042e-05
2023-06-02,Elevated-Volatility Transition,4.204047032280189e-14,0.9999538920405237,4.6107959434208084e-05
2023-06-05,Elevated-Volatility Transition,1.9288541480466202e-22,0.9993839988270623,0.0006160011729374055
2023-06-06,Elevated-Volatility Transition,1.354191969688142e-22,0.9992613840531611,0.0007386159468381849
2023-06-07,High-Volatility Stress,0.0,3.785324936249055e-46,1.0
2023-06-08,High-Volatility Stress,2.3887720410812215e-230,2.0649363067511356e-30,1.0
2023-06-09,High-Volatility Stress,9.556701337910389e-221,3.5279157173197188e-31,1.0
2023-06-12,High-Volatility Stress,2.151856288286058e-219,6.027349731158827e-31,1.0
2023-06-13,High-Volatility Stress,1.248461830837585e-208,1.0912810564130061e-29,1.0
2023-06-14,High-Volatility Stress,7.778878600070766e-78,5.564807627746664e-09,0.9999999944351927
2023-06-15,High-Volatility Stress,3.874413090330992e-55,7.56860785719939e-09,0.9999999924313929
2023-06-16,High-Volatility Stress,1.3690336749523331e-49,3.172158185589799e-08,0.9999999682784187
2023-06-19,High-Volatility Stress,1.0336879355986933e-45,3.505562592706241e-08,0.9999999649443747
2023-06-20,High-Volatility Stress,2.994218628640676e-44,5.297053716840206e-08,0.9999999470294633
2023-06-21,High-Volatility Stress,2.2189273840699124e-43,5.375974808898925e-08,0.9999999462402528
2023-06-22,High-Volatility Stress,3.679549204191837e-204,3.882650835989871e-33,1.0
2023-06-23,High-Volatility Stress,3.45978148279543e-169,1.6544035175386887e-25,1.0
2023-06-26,High-Volatility Stress,8.536121784809319e-201,1.7281488233993364e-31,1.0
2023-06-27,High-Volatility Stress,8.532587777251827e-189,4.0628567153028985e-29,1.0
2023-06-28,High-Volatility Stress,7.644677599603423e-185,5.971655283607958e-29,1.0
2023-06-29,High-Volatility Stress,5.4846623227729946e-120,2.448045485153919e-19,1.0
2023-06-30,High-Volatility Stress,2.375455948185151e-105,7.259961987140012e-19,1.0
2023-07-03,High-Volatility Stress,2.4301346904674563e-92,3.132036222269993e-18,1.0
2023-07-04,High-Volatility Stress,1.5254897716547895e-91,2.516459366375733e-18,1.0
2023-07-05,High-Volatility Stress,3.266095394610605e-72,5.126634826086246e-08,0.9999999487336519
2023-07-06,High-Volatility Stress,1.847627539341383e-58,2.3316521449771155e-07,0.9999997668347854
2023-07-07,High-Volatility Stress,1.3783562405747555e-54,4.1093563015589046e-07,0.9999995890643706
2023-07-10,High-Volatility Stress,1.1500981205676923e-51,1.1346760195710263e-06,0.99999886532398
2023-07-11,High-Volatility Stress,1.8396279536027188e-48,3.141643609354449e-06,0.9999968583563901
2023-07-12,High-Volatility Stress,1.0165607981708286e-45,5.621883755601133e-06,0.9999943781162436
2023-07-13,High-Volatility Stress,2.058752003226528e-43,1.617840561113073e-05,0.9999838215943898
2023-07-14,High-Volatility Stress,6.529714639805411e-41,4.585345158890238e-05,0.9999541465484117
2023-07-17,High-Volatility Stress,1.4243397695247294e-40,9.640307623196533e-05,0.9999035969237684
2023-07-18,High-Volatility Stress,2.546184945133234e-61,3.622751064787047e-07,0.999999637724894
2023-07-19,High-Volatility Stress,3.470977688416271e-51,1.5572843538286963e-05,0.9999844271564612
2023-07-20,High-Volatility Stress,1.1181869274177645e-37,0.04233115455735616,0.9576688454426434
2023-07-21,High-Volatility Stress,4.345898507882909e-34,0.11315547028474561,0.886844529715255
2023-07-24,Elevated-Volatility Transition,1.0371413233971309e-26,0.5976964707181307,0.40230352928186985
2023-07-25,Elevated-Volatility Transition,3.8541892951053873e-16,0.992861353054686,0.00713864694531426
2023-07-26,Elevated-Volatility Transition,1.7060674872257934e-13,0.9999210883420078,7.89116578223288e-05
2023-07-27,Elevated-Volatility Transition,1.4132111508220241e-11,0.9999790965147041,2.0903471163722305e-05
2023-07-28,Elevated-Volatility Transition,2.323087458771827e-09,0.9999441066231295,5.589105378260262e-05
2023-07-31,Elevated-Volatility Transition,4.893499582143144e-08,0.999975771499891,2.417956511387601e-05
2023-08-01,Elevated-Volatility Transition,5.827436043726015e-07,0.9999820076956238,1.740956077184895e-05
2023-08-02,Elevated-Volatility Transition,2.1353560407308417e-06,0.9999840184400097,1.3846203949762227e-05
2023-08-03,Elevated-Volatility Transition,7.135049764568158e-06,0.9999827415543103,1.0123395924861941e-05
2023-08-04,Elevated-Volatility Transition,1.6794575712583247e-05,0.9999755986880888,7.606736198374338e-06
2023-08-07,Elevated-Volatility Transition,4.055150173704671e-05,0.9999533322374582,6.116260804770476e-06
2023-08-08,Elevated-Volatility Transition,8.979992586530153e-05,0.9999048580044468,5.3420696876672e-06
2023-08-09,Elevated-Volatility Transition,0.00018282277399172427,0.9998124518556158,4.725370392677939e-06
2023-08-10,Elevated-Volatility Transition,0.00038555551620724296,0.9996095816117138,4.862872079419996e-06
2023-08-11,Elevated-Volatility Transition,0.0005766022635247112,0.999418632404419,4.765332056124697e-06
2023-08-14,Elevated-Volatility Transition,0.0016065057503374678,0.9983888255455375,4.668704125334512e-06
2023-08-15,Elevated-Volatility Transition,0.30265002111648026,0.6972620187974623,8.79600860578199e-05
2023-08-16,Low-Volatility Trend,0.972223956897006,0.027770864862323823,5.178240670453444e-06
2023-08-17,Low-Volatility Trend,0.999473271362333,0.0005266813199694602,4.731769773150077e-08
2023-08-18,Low-Volatility Trend,0.9999425805198989,5.7418087576976193e-05,1.3925244501303257e-09
2023-08-21,Low-Volatility Trend,0.9999313414853547,6.865838810475784e-05,1.2654064844368564e-10
2023-08-22,Low-Volatility Trend,0.9999588132403251,4.118666825603543e-05,9.141905088577205e-11
2023-08-23,Low-Volatility Trend,0.9999638008935192,3.6199056314161915e-05,5.0167020814990114e-11
2023-08-24,High-Volatility Stress,2.8834743320257046e-126,2.985090153070458e-10,0.9999999997014903
2023-08-25,High-Volatility Stress,4.399109780193784e-113,8.105514045773393e-15,0.9999999999999911
2023-08-28,High-Volatility Stress,4.016680509779654e-98,2.5831789805636416e-12,0.9999999999974172
2023-08-29,High-Volatility Stress,4.7678076791282976e-95,3.1969823803519762e-12,0.9999999999968026
2023-08-30,High-Volatility Stress,8.58254536447902e-93,3.420472735186372e-11,0.9999999999657945
2023-08-31,High-Volatility Stress,3.445295865735898e-32,0.2451090017205847,0.7548909982794154
2023-09-01,Elevated-Volatility Transition,4.949598101902027e-09,0.9802763926125516,0.019723602437849642
2023-09-04,Elevated-Volatility Transition,7.310655733508276e-09,0.9997181601328894,0.00028183255645524113
2023-09-05,Elevated-Volatility Transition,9.395199950352034e-09,0.9999186151897528,8.137541504674346e-05
2023-09-06,Elevated-Volatility Transition,2.3295394142477355e-08,0.9998354034135349,0.00016457329107164606
2023-09-07,Elevated-Volatility Transition,2.271974510090672e-08,0.9998332638983143,0.0001667133819407951
2023-09-08,Elevated-Volatility Transition,2.2525636822594087e-08,0.9998240973250943,0.00017588014926845055
2023-09-11,Elevated-Volatility Transition,2.3077246180076995e-08,0.9997913147536351,0.00020866216911889687
2023-09-12,Elevated-Volatility Transition,1.8716218842051408e-08,0.9998268141418122,0.0001731671419681408
2023-09-13,Elevated-Volatility Transition,1.2907650571135524e-08,0.9998617229816631,0.00013826411068699996
2023-09-14,Elevated-Volatility Transition,1.9052046851126588e-07,0.9999471439838544,5.2665495677022524e-05
2023-09-15,Elevated-Volatility Transition,1.989001692463528e-07,0.9999483133804649,5.1487719366648745e-05
2023-09-18,Elevated-Volatility Transition,3.3068071508032333e-07,0.999953918155263,4.575116402251341e-05
2023-09-19,Elevated-Volatility Transition,3.118925982986897e-07,0.999944422636745,5.526547065747314e-05
2023-09-20,Elevated-Volatility Transition,3.1184567199462446e-07,0.9999222186046107,7.746954971708457e-05
2023-09-21,Elevated-Volatility Transition,0.07374540446745402,0.9262544870673926,1.0846515353446626e-07
2023-09-22,Low-Volatility Trend,0.9994363794392342,0.0005636153681145255,5.192651216899099e-09
2023-09-25,Low-Volatility Trend,0.999998542329629,1.4576700244761426e-06,3.465029862821081e-13
2023-09-26,Low-Volatility Trend,0.9999986606535264,1.3393464728053746e-06,8.876667257668294e-16
2023-09-27,Elevated-Volatility Transition,0.07648558118900022,0.9235144187418411,6.915868058797784e-11
2023-09-28,Elevated-Volatility Transition,2.4864290815258733e-09,0.999999246299186,7.512143844339468e-07
2023-09-29,Elevated-Volatility Transition,7.466976723010223e-06,0.9999923533288635,1.796944133724843e-07
2023-10-02,Elevated-Volatility Transition,8.552516426566738e-06,0.9999912697218463,1.777617272877617e-07
2023-10-03,Elevated-Volatility Transition,1.0302825850638752e-05,0.9999895247542446,1.724199045737446e-07
2023-10-04,Elevated-Volatility Transition,0.0021855131485759515,0.997814276709619,2.1014180509072656e-07
2023-10-05,Low-Volatility Trend,0.8400370965408548,0.1599628120058025,9.145334261016012e-08
2023-10-06,Low-Volatility Trend,0.9994636662579072,0.0005363334870441923,2.5504861615354555e-10
2023-10-09,Low-Volatility Trend,0.9998306763075222,0.0001693236909762838,1.5015561459224288e-12
2023-10-10,Low-Volatility Trend,0.999909894126229,9.010587349102234e-05,2.7993783959181545e-13
2023-10-11,Low-Volatility Trend,0.999931951776095,6.804822383118011e-05,7.38845200260909e-14
2023-10-12,Low-Volatility Trend,0.9999338848117714,6.611518817496498e-05,5.3766098833943135e-14
2023-10-13,Low-Volatility Trend,0.9999335599898636,6.644001008292852e-05,5.346253656170977e-14
2023-10-16,Low-Volatility Trend,0.9998816131035378,0.00011838689635648624,1.055934088988459e-13
2023-10-17,Low-Volatility Trend,0.9998212865358548,0.00017871346386881103,2.764286780797062e-13
2023-10-18,Low-Volatility Trend,0.9998538264123551,0.00014617358703639558,6.085041294022817e-13
2023-10-19,Low-Volatility Trend,0.9999075266700161,9.247332972436694e-05,2.5947260588702856e-13
2023-10-20,Low-Volatility Trend,0.9999134223550582,8.65776448391903e-05,1.0267946857593677e-13
2023-10-23,Low-Volatility Trend,0.9997609025348735,0.00023909746487343444,2.5312448687008076e-13
2023-10-24,Low-Volatility Trend,0.9999020890499097,9.791094981243484e-05,2.77745707691928e-13
2023-10-25,Low-Volatility Trend,0.9999856604184386,1.4339581490057693e-05,7.131870410555335e-14
2023-10-26,Low-Volatility Trend,0.9999989658401414,1.0341598444127943e-06,1.4330566968030083e-14
2023-10-27,Low-Volatility Trend,0.9999990106545222,9.893454763911524e-07,1.3213692926709339e-15
2023-10-30,Low-Volatility Trend,0.9999987823722771,1.2176277205894748e-06,2.22625135379651e-15
2023-10-31,Low-Volatility Trend,0.9999988513944827,1.148605514544774e-06,2.679117887730553e-15
2023-11-01,Low-Volatility Trend,0.9999990359097213,9.640902763488506e-07,2.3251487694880377e-15
2023-11-02,Low-Volatility Trend,0.9999991099686408,8.900313577563756e-07,1.4546736959867786e-15
2023-11-03,Low-Volatility Trend,0.9999989694467264,1.0305532720417691e-06,1.5864195324204835e-15
2023-11-06,Low-Volatility Trend,0.9999990705143098,9.294856880645112e-07,2.095135476321485e-15
2023-11-07,Low-Volatility Trend,0.9999990487249808,9.512750173141102e-07,1.9256884017744778e-15
2023-11-08,Low-Volatility Trend,0.9999991741462376,8.258537612358034e-07,1.205767147735033e-15
2023-11-09,Low-Volatility Trend,0.9999993641677078,6.358322913664056e-07,8.072221325019387e-16
2023-11-10,Low-Volatility Trend,0.9999989660424936,1.033957505561859e-06,8.969349723568752e-16
2023-11-13,Low-Volatility Trend,0.9999992517777219,7.482222768948041e-07,1.18745032368821e-15
2023-11-14,Low-Volatility Trend,0.9999993655395039,6.344604952965748e-07,8.450686661401764e-16
2023-11-15,Low-Volatility Trend,0.999999277555177,7.224448216664435e-07,1.2908147034948273e-15
2023-11-16,Low-Volatility Trend,0.9999999399880353,6.001196446962732e-08,1.360110539120063e-16
2023-11-17,Low-Volatility Trend,0.999999980113218,1.9886782108858998e-08,1.3816782807108256e-17
2023-11-20,Low-Volatility Trend,0.9999999812812237,1.8718776381042203e-08,6.030809978963215e-18
2023-11-21,Low-Volatility Trend,0.9999999836000178,1.6399982211226765e-08,4.908398410820832e-18
2023-11-22,Low-Volatility Trend,0.9999999793437941,2.065620575553944e-08,5.000648119678947e-18
2023-11-23,Low-Volatility Trend,0.9999999812195215,1.8780478546255892e-08,4.606801578820246e-18
2023-11-24,Low-Volatility Trend,0.999999982773336,1.722666400557078e-08,3.862738151764278e-18
2023-11-27,Low-Volatility Trend,0.9999999842085906,1.5791409327978284e-08,3.805581524559777e-18
2023-11-28,Low-Volatility Trend,0.9999999858966158,1.4103384136507862e-08,2.858599119953724e-18
2023-11-29,Low-Volatility Trend,0.9999999870913834,1.2908616577471678e-08,2.8020875181961004e-18
2023-11-30,Low-Volatility Trend,0.9999999802698343,1.973016583663948e-08,2.3678747428158907e-18
2023-12-01,Low-Volatility Trend,0.9999999862522935,1.3747706281529938e-08,2.5585137567155495e-18
2023-12-04,Low-Volatility Trend,0.9999999867387266,1.3261273260464575e-08,1.9919979881885117e-18
2023-12-05,Low-Volatility Trend,0.9999999840426536,1.5957346336144184e-08,2.0717941614165642e-18
2023-12-06,Low-Volatility Trend,0.9999999880865049,1.1913494809756274e-08,2.2045653647270034e-18
2023-12-07,Low-Volatility Trend,0.9999999892905023,1.0709497736639795e-08,1.8975875262991105e-18
2023-12-08,Low-Volatility Trend,0.9999999891051601,1.089483980146229e-08,1.5630741340850471e-18
2023-12-11,Low-Volatility Trend,0.9999999907604176,9.239582450355132e-09,1.3605150988167507e-18
2023-12-12,Low-Volatility Trend,0.9999999906771859,9.322814051067471e-09,1.3375012358853357e-18
2023-12-13,Low-Volatility Trend,0.9999999898940559,1.010594398319026e-08,1.23796612300286e-18
2023-12-14,Low-Volatility Trend,0.9999999910245689,8.975431198775815e-09,1.2552843785737688e-18
2023-12-15,Low-Volatility Trend,0.9999999910095696,8.990430322650372e-09,1.5602897451854797e-18
2023-12-18,Low-Volatility Trend,0.9999999892368616,1.0763138405148779e-08,1.1239550351647881e-18
2023-12-19,Low-Volatility Trend,0.9999999913784414,8.621558355773188e-09,1.0486562857908396e-18
2023-12-20,Low-Volatility Trend,0.9999999934111503,6.5888497756169386e-09,1.3680529381521037e-18
2023-12-21,Low-Volatility Trend,0.9999999948278671,5.172132890752241e-09,2.27252086551443e-18
2023-12-22,Low-Volatility Trend,0.9999999933850847,6.614915297651212e-09,2.241634472222887e-18
2023-12-25,Low-Volatility Trend,0.9999999919717533,8.028246724437936e-09,1.7024830920574285e-18
2023-12-26,Low-Volatility Trend,0.9999999790078196,2.099218033275036e-08,2.4696523922113726e-18
2023-12-27,Low-Volatility Trend,0.9999999598121603,4.018783972761131e-08,8.044226048075335e-18
2023-12-28,Low-Volatility Trend,0.9999999764254716,2.3574528593645687e-08,1.1066999608949693e-17
2023-12-29,Low-Volatility Trend,0.9999998589760027,1.410239972257027e-07,2.752303530539138e-17
2024-01-01,Low-Volatility Trend,0.9999901793653037,9.820142677902571e-06,4.920184517404886e-10
2024-01-02,Elevated-Volatility Transition,0.0781696881797083,0.9217854844881047,4.482733218669057e-05
2024-01-03,Low-Volatility Trend,0.9852468413446243,0.014753119652864648,3.9002511155470576e-08
2024-01-04,Low-Volatility Trend,0.9999777206511518,2.2278964337257674e-05,3.845110297219105e-10
2024-01-05,Low-Volatility Trend,0.9999903176993669,9.682040212498e-06,2.604205621765994e-10
2024-01-08,Low-Volatility Trend,0.9999974833356513,2.516584641380829e-06,7.970726391389646e-11
2024-01-09,Low-Volatility Trend,0.9999999903168897,9.682599844207944e-09,5.108023789872823e-13
2024-01-10,Low-Volatility Trend,0.9999999941068518,5.8928248258620175e-09,3.2357799077613517e-13
2024-01-11,Low-Volatility Trend,0.9999999920690916,7.930345680327238e-09,5.630997169108553e-13
2024-01-12,Low-Volatility Trend,0.9999999184309007,8.156303665894187e-08,6.062644467456456e-12
2024-01-15,Low-Volatility Trend,0.9999999914077247,8.591821531132358e-09,4.5396809163676456e-13
2024-01-16,Low-Volatility Trend,0.9999999967944904,3.205345465200216e-09,1.6398915319700811e-13
2024-01-17,Low-Volatility Trend,0.9999999972306703,2.7691889373641706e-09,1.4114441073365078e-13
2024-01-18,Low-Volatility Trend,0.9999999978305496,2.1693461596225927e-09,1.0489926634532215e-13
2024-01-19,Low-Volatility Trend,0.9999999969375049,3.0623132748871396e-09,1.8181537222804225e-13
2024-01-22,Low-Volatility Trend,0.9999999972788531,2.7209379134146404e-09,2.0869776593585508e-13
2024-01-23,Low-Volatility Trend,0.9999999908398705,9.159613691725603e-09,5.153961554772169e-13
2024-01-24,Low-Volatility Trend,0.9999999986803783,1.319545995739871e-09,7.600462071879435e-14
2024-01-25,Low-Volatility Trend,0.9999999987801509,1.2197795708010449e-09,7.017956731862691e-14
2024-01-26,Elevated-Volatility Transition,1.5930461028455392e-06,0.9999601412681833,3.826568571352583e-05
2024-01-29,Elevated-Volatility Transition,7.95651175862273e-06,0.999990303764583,1.739723658619346e-06
2024-01-30,Low-Volatility Trend,0.8978483303480533,0.10215152978463776,1.3986730887969281e-07
2024-01-31,Low-Volatility Trend,0.9998379261284167,0.0001620731782920871,6.932911869518415e-10
2024-02-01,Low-Volatility Trend,0.9999587839603282,4.121538978212167e-05,6.498896310083859e-10
2024-02-02,Low-Volatility Trend,0.9945957830837375,0.005404101312150613,1.156041116700406e-07
2024-02-05,Low-Volatility Trend,0.9999999692519164,3.074748814193864e-08,5.95671720831222e-13
2024-02-06,Low-Volatility Trend,0.9999999821017466,1.789786319075659e-08,3.898339260467319e-13
2024-02-07,Low-Volatility Trend,0.9999999832635621,1.673605954036675e-08,3.7875080148613477e-13
2024-02-08,Low-Volatility Trend,0.999999984013722,1.598590426112617e-08,3.7344416747193316e-13
2024-02-09,Low-Volatility Trend,0.9999999926632226,7.33653303331065e-09,2.439649101896995e-13
2024-02-12,Low-Volatility Trend,0.9999999975230462,2.4768712655566873e-09,8.300872570426062e-14
2024-02-13,Low-Volatility Trend,0.999999997778648,2.2212824112372097e-09,6.96894246729346e-14
2024-02-14,Low-Volatility Trend,0.9999999980460412,1.953898363593989e-09,6.100038193572956e-14
2024-02-15,Low-Volatility Trend,0.9999999976076417,2.3922905654036246e-09,6.751748638657039e-14
2024-02-16,Low-Volatility Trend,0.9999999748879199,2.511143073624302e-08,6.494834763005142e-13
2024-02-19,Low-Volatility Trend,0.9999999968281656,3.171762874371316e-09,7.202795925221418e-14
2024-02-20,Low-Volatility Trend,0.9999999920753941,7.924412403357289e-09,1.9348418583711453e-13
2024-02-21,Low-Volatility Trend,0.9999999495557622,5.044301433828539e-08,1.2230110894316526e-12
2024-02-22,Low-Volatility Trend,0.999999984449886,1.554975938236155e-08,3.543098147896272e-13
2024-02-23,Low-Volatility Trend,0.9999999974530134,2.5469005059785067e-09,8.627291147213366e-14
2024-02-26,Low-Volatility Trend,0.999999997740959,2.2589003588664136e-09,1.4138943827646776e-13
2024-02-27,Low-Volatility Trend,0.9999999984340224,1.5658752426707804e-09,1.0280367409924728e-13
2024-02-28,Low-Volatility Trend,0.9999999986806412,1.3192600070850049e-09,9.946983614655642e-14
2024-02-29,Low-Volatility Trend,0.9999999981980956,1.8017101790812174e-09,1.9378768035082072e-13
2024-03-01,Low-Volatility Trend,0.999999854972147,1.4501337386059964e-07,1.4479282928356169e-11
2024-03-04,Low-Volatility Trend,0.9215951874783619,0.07839914213976934,5.6703818684267875e-06
2024-03-05,Low-Volatility Trend,0.9999637670874387,3.623237583997371e-05,5.367212567074112e-10
2024-03-06,Elevated-Volatility Transition,0.30215416608469353,0.6978022045849103,4.362933039626793e-05
2024-03-07,Elevated-Volatility Transition,0.4367256799368119,0.5632712692750975,3.0507880908334333e-06
2024-03-08,Low-Volatility Trend,0.624378253297554,0.3756195010198853,2.245682561101295e-06
2024-03-11,Low-Volatility Trend,0.9817685248225767,0.018231320537234766,1.5464018889099815e-07
2024-03-12,Low-Volatility Trend,0.999809706754003,0.00019028468914645316,8.556850517945709e-09
2024-03-13,Low-Volatility Trend,0.999999619903534,3.800759749373821e-07,2.049105203513e-11
2024-03-14,Low-Volatility Trend,0.9999979868685245,2.0130041508595174e-06,1.2732459556854145e-10
2024-03-15,Low-Volatility Trend,0.9999998939187987,1.0607589410918164e-07,5.3070359875810735e-12
2024-03-18,Low-Volatility Trend,0.9999521801675862,4.781710030749818e-05,2.732106270466027e-09
2024-03-19,Low-Volatility Trend,0.9999973341048473,2.665754557327254e-06,1.4059534652696689e-10
2024-03-20,Low-Volatility Trend,0.9999985463627414,1.4535530599890954e-06,8.419851801167718e-11
2024-03-21,Elevated-Volatility Transition,5.057146660887838e-64,0.9999824178665295,1.7582133470983173e-05
2024-03-22,Elevated-Volatility Transition,4.608997351753683e-70,0.9999995576425987,4.42357401044059e-07
2024-03-25,Elevated-Volatility Transition,1.958692727919313e-33,0.9999995119578707,4.880421292664835e-07
2024-03-26,Elevated-Volatility Transition,1.0138549213271262e-27,0.999999518331023,4.816689766675551e-07
2024-03-27,Elevated-Volatility Transition,1.228551983793063e-12,0.9999994978399913,5.02158780563431e-07
2024-03-28,Low-Volatility Trend,0.9222104699668104,0.0777894707008861,5.933230326191033e-08
2024-03-29,Low-Volatility Trend,0.9999258116285241,7.41880230058064e-05,3.484700186540737e-10
2024-04-01,Elevated-Volatility Transition,1.916052990192889e-20,0.9999927563075779,7.2436924218217805e-06
2024-04-02,Elevated-Volatility Transition,3.6537371784083e-60,0.9999995785409865,4.214590136982015e-07
2024-04-03,Elevated-Volatility Transition,7.196187579971743e-80,0.9999995319687874,4.6803121241091256e-07
2024-04-04,Elevated-Volatility Transition,1.4643564288627333e-102,0.9999994014406546,5.985593454480317e-07
2024-04-05,Elevated-Volatility Transition,4.144461159498665e-61,0.9999995357979261,4.642020741721205e-07
2024-04-08,Elevated-Volatility Transition,9.769779390185558e-57,0.9999996106884991,3.893115010359458e-07
2024-04-09,Elevated-Volatility Transition,2.826417185608318e-13,0.9999996665117697,3.3348794805417165e-07
2024-04-10,Elevated-Volatility Transition,0.00019823653314669966,0.9998014959876866,2.6747916657866046e-07
2024-04-11,Elevated-Volatility Transition,8.448312370547293e-05,0.9999152147819627,3.020943317269007e-07
