Date,USDTRY,Baseline_Anomaly,IF_Anomaly,OCSVM_Anomaly,Baseline_Anomaly_Score,IF_Anomaly_Score,OCSVM_Anomaly_Score,Models_Flagging,Consensus_Class
2022-10-04,18.5681,False,False,False,0.644530725367868,0.345884461388905,-2.202394393607266,0,NONE
2022-10-05,18.594,False,False,False,0.4370061473631929,0.3354696780415392,-2.2989792675573923,0,NONE
2022-10-06,18.584,False,False,False,0.3194170333941064,0.3372551828767935,-1.7137149089943229,0,NONE
2022-10-07,18.616,False,False,False,0.2996910733157958,0.337472953698515,-1.8930192686379854,0,NONE
2022-10-10,18.5806,False,False,False,0.3703304829560396,0.3478426348250122,-1.5242926529615861,0,NONE
2022-10-11,18.5902,False,False,False,0.3496096494116749,0.3343451252736903,-2.121036727346251,0,NONE
2022-10-12,18.5589,False,False,False,0.360827186154312,0.3506184712046963,-1.712440872735744,0,NONE
2022-10-13,18.553,False,False,False,0.3733351092077746,0.3420642275048116,-2.022887117414479,0,NONE
2022-10-14,18.5606,False,False,False,0.2805363556101853,0.3430996986124216,-1.6168869281336864,0,NONE
2022-10-17,18.5815,False,False,False,0.2705840479958711,0.3378441036890786,-1.7823825166374103,0,NONE
2022-10-18,18.5829,False,False,False,0.2661791798318818,0.3381675100499917,-1.692423836557479,0,NONE
2022-10-19,18.5791,False,False,False,0.1482218636284872,0.3455926660142882,-1.002968711741591,0,NONE
2022-10-20,18.5913,False,False,False,0.1324371168932927,0.3454485925464534,-0.9471623065949135,0,NONE
2022-10-21,18.5868,False,False,False,0.1542671015221298,0.3455650878842128,-0.9577611830554655,0,NONE
2022-10-24,18.603,False,False,False,0.1320709774373334,0.3447800269849053,-0.8749825162873464,0,NONE
2022-10-25,18.5947,False,False,False,0.1551555846988164,0.3444838696784831,-0.9261902244764464,0,NONE
2022-10-26,18.6016,False,False,False,0.1491873025580213,0.3447320047203395,-0.878569197113956,0,NONE
2022-10-27,18.5956,False,False,False,0.1466281044776501,0.3474457738545302,-0.7773209332581228,0,NONE
2022-10-28,18.589,False,False,False,0.1509799799692062,0.3494324221168576,-0.7489265763247666,0,NONE
2022-10-31,18.6139,False,False,False,0.2490134468261379,0.3437339249214552,-0.7743082779553045,0,NONE
2022-11-01,18.5776,False,False,False,0.5559952816298365,0.3671900799958525,-0.7065239644688841,0,NONE
2022-11-02,18.6281,False,False,False,0.6417053554191027,0.3602377052565114,-0.9802358164272906,0,NONE
2022-11-03,18.6173,False,False,False,0.5578813464692399,0.3434542930901234,-1.717154763554662,0,NONE
2022-11-04,18.5622,False,False,False,0.6886142958322776,0.3856961681273266,-0.9351902252006461,0,NONE
2022-11-07,18.4998,False,False,False,0.6956992573075711,0.3961960644750243,-0.7854805064556327,0,NONE
2022-11-08,18.5269,False,False,False,0.7591152669446999,0.3722133795962483,-0.7123702479870211,0,NONE
2022-11-09,18.588,False,False,False,0.7950779884758112,0.3783823092546705,-0.40904024834939356,0,NONE
2022-11-10,18.4871,True,False,True,1.0300637723850234,0.4390632673658343,0.09032713408936921,2,TWO_MODELS
2022-11-11,18.5474,True,False,False,1.1122833372327234,0.4085712271815357,-0.04295982241616336,1,ONE_MODEL
