Date,USDTRY,,,Retrun_5D,Retrun_20D,Volatility_5D,Volatility_20D,Volatility_6D,MA_Distance_20D,MA_Distance_50D,MA_Slope_20D,Drawdown_60D
8/2/2021,8.3466,,,,,,,,,,,
8/3/2021,8.4026,,,,,,,,,,,
8/4/2021,8.4732,,,,,,,,,,,
8/5/2021,8.5199,,,,,,,,,,,
8/6/2021,8.615,,,,,,,,,,,
8/9/2021,8.6303,,,,,,,,,,,
8/10/2021,8.592,,,,,,,,,,,
8/11/2021,8.625,,,,,,,,,,,
8/12/2021,8.5436,,,,,,,,,,,
8/13/2021,8.5124,,,,,,,,,,,
8/16/2021,8.4553,,,,,,,,,,,
8/17/2021,8.4291,,,,,,,,,,,
8/18/2021,8.4512,,,,,,,,,,,
8/19/2021,8.5025,,,,,,,,,,,
8/20/2021,8.4813,,,,,,,,,,,
8/23/2021,8.4198,,,,,,,,,,,
8/24/2021,8.3956,,,,,,,,,,,
8/25/2021,8.3731,,,,,,,,,,,
8/26/2021,8.388,,,,,,,,,,,
8/27/2021,8.3468,,,,,,,,,,,
8/30/2021,8.3709,,,,,,,,,,,
8/31/2021,8.3069,,,,,,,,,,,
9/1/2021,8.2837,,,,,,,,,,,
9/2/2021,8.2742,,,,,,,,,,,
9/3/2021,8.3145,,,,,,,,,,,
9/6/2021,8.2763,,,,,,,,,,,
9/7/2021,8.3478,,,,,,,,,,,
9/8/2021,8.4597,,,,,,,,,,,
9/9/2021,8.4375,,,,,,,,,,,
9/10/2021,8.456,,,,,,,,,,,
9/13/2021,8.4255,,,,,,,,,,,
9/14/2021,8.4336,,,,,,,,,,,
9/15/2021,8.4278,,,,,,,,,,,
9/16/2021,8.5237,,,,,,,,,,,
9/17/2021,8.6468,,,,,,,,,,,
9/20/2021,8.6661,,,,,,,,,,,
9/21/2021,8.6273,,,,,,,,,,,
9/22/2021,8.6503,,,,,,,,,,,
9/23/2021,8.7616,,,,,,,,,,,
9/24/2021,8.8718,,,,,,,,,,,
9/27/2021,8.8202,,,,,,,,,,,
9/28/2021,8.869,,,,,,,,,,,
9/29/2021,8.9093,,,,,,,,,,,
9/30/2021,8.8805,,,,,,,,,,,
10/1/2021,8.8493,,,,,,,,,,,
10/4/2021,8.8495,,,,,,,,,,,
10/5/2021,8.8668,,,,,,,,,,,
10/6/2021,8.8701,,,,,,,,,,,
10/7/2021,8.8715,,,,,,,,,,,
10/8/2021,8.9521,,,,,,,,,,,
10/11/2021,9.0012,,,,,,,,,,,
10/12/2021,9.0376,,,,,,,,,,,
10/13/2021,9.0824,,,,,,,,,,,
10/14/2021,9.1834,,,,,,,,,,,
10/15/2021,9.2566,,,,,,,,,,,
10/18/2021,9.3302,,,,,,,,,,,
10/19/2021,9.2911,,,,,,,,,,,
10/20/2021,9.2051,,,,,,,,,,,
10/21/2021,9.5061,,,,,,,,,,,
10/22/2021,9.6026,,,,,,,,,,,
10/25/2021,9.5845,,,,,,,,,,,
10/26/2021,9.5312,,,,,,,,,,,
10/27/2021,9.4835,,,,,,,,,,,
10/28/2021,9.527,,,,,,,,,,,
10/29/2021,9.5896,,,,,,,,,,,
11/1/2021,9.5363,,,,,,,,,,,
11/2/2021,9.6024,,,,,,,,,,,
11/3/2021,9.6391,,,,,,,,,,,
11/4/2021,9.6919,,,,,,,,,,,
11/5/2021,9.6745,,,,,,,,,,,
11/8/2021,9.6775,,,,,,,,,,,
11/9/2021,9.7322,,,,,,,,,,,
11/10/2021,9.8378,,,,,,,,,,,
11/11/2021,9.9049,,,,,,,,,,,
11/12/2021,9.9909,,,,,,,,,,,
11/15/2021,10.0604,,,,,,,,,,,
11/16/2021,10.3168,,,,,,,,,,,
11/17/2021,10.6327,,,,,,,,,,,
11/18/2021,11.036,,,,,,,,,,,
11/19/2021,11.2495,,,,,,,,,,,
11/22/2021,11.4062,,,,,,,,,,,
11/23/2021,12.8129,,,,,,,,,,,
11/24/2021,11.8876,,,,,,,,,,,
11/25/2021,11.9998,,,,,,,,,,,
11/26/2021,12.369,,,,,,,,,,,
11/29/2021,12.817,,,,,,,,,,,
11/30/2021,13.6848,,,,,,,,,,,
12/1/2021,13.3044,,,,,,,,,,,
12/2/2021,13.6765,,,,,,,,,,,
12/3/2021,13.7212,,,,,,,,,,,
12/6/2021,13.7985,,,,,,,,,,,
12/7/2021,13.4845,,,,,,,,,,,
12/8/2021,13.6624,,,,,,,,,,,
12/9/2021,13.7773,,,,,,,,,,,
12/10/2021,13.8803,,,,,,,,,,,
12/13/2021,13.8319,,,,,,,,,,,
12/14/2021,14.3961,,,,,,,,,,,
12/15/2021,14.8062,,,,,,,,,,,
12/16/2021,15.6828,,,,,,,,,,,
12/17/2021,16.5047,,,,,,,,,,,
12/20/2021,13.437,,,,,,,,,,,
12/21/2021,12.557,,,,,,,,,,,
12/22/2021,12.19,,,,,,,,,,,
12/23/2021,11.2898,,,,,,,,,,,
12/24/2021,10.9914,,,,,,,,,,,
12/27/2021,11.567,,,,,,,,,,,
12/28/2021,11.828,,,,,,,,,,,
12/29/2021,12.668,,,,,,,,,,,
12/30/2021,13.1706,,,,,,,,,,,
12/31/2021,13.2844,,,,,,,,,,,
1/3/2022,13.0819,,,,,,,,,,,
1/4/2022,13.4246,,,,,,,,,,,
1/5/2022,13.643,,,,,,,,,,,
1/6/2022,13.8301,,,,,,,,,,,
1/7/2022,13.8328,,,,,,,,,,,
1/10/2022,13.8227,,,,,,,,,,,
1/11/2022,13.8005,,,,,,,,,,,
1/12/2022,13.2242,,,,,,,,,,,
1/13/2022,13.5696,,,,,,,,,,,
1/14/2022,13.5384,,,,,,,,,,,
1/17/2022,13.4402,,,,,,,,,,,
1/18/2022,13.528,,,,,,,,,,,
1/19/2022,13.4321,,,,,,,,,,,
1/20/2022,13.3634,,,,,,,,,,,
1/21/2022,13.4644,,,,,,,,,,,
1/24/2022,13.5109,,,,,,,,,,,
1/25/2022,13.4821,,,,,,,,,,,
1/26/2022,13.5904,,,,,,,,,,,
1/27/2022,13.6469,,,,,,,,,,,
1/28/2022,13.5203,,,,,,,,,,,
1/31/2022,13.3266,,,,,,,,,,,
2/1/2022,13.3612,,,,,,,,,,,
2/2/2022,13.4673,,,,,,,,,,,
2/3/2022,13.5672,,,,,,,,,,,
2/4/2022,13.5595,,,,,,,,,,,
2/7/2022,13.59,,,,,,,,,,,
2/8/2022,13.5614,,,,,,,,,,,
2/9/2022,13.5412,,,,,,,,,,,
2/10/2022,13.5115,,,,,,,,,,,
2/11/2022,13.501,,,,,,,,,,,
2/14/2022,13.5948,,,,,,,,,,,
2/15/2022,13.6078,,,,,,,,,,,
2/16/2022,13.6015,,,,,,,,,,,
2/17/2022,13.5839,,,,,,,,,,,
2/18/2022,13.6522,,,,,,,,,,,
2/21/2022,13.6754,,,,,,,,,,,
2/22/2022,13.8129,,,,,,,,,,,
2/23/2022,13.8286,,,,,,,,,,,
2/24/2022,14.0966,,,,,,,,,,,
2/25/2022,13.8788,,,,,,,,,,,
2/28/2022,13.8723,,,,,,,,,,,
3/1/2022,13.9088,,,,,,,,,,,
3/2/2022,14.0869,,,,,,,,,,,
3/3/2022,14.1434,,,,,,,,,,,
3/4/2022,14.2244,,,,,,,,,,,
3/7/2022,14.3929,,,,,,,,,,,
3/8/2022,14.5004,,,,,,,,,,,
3/9/2022,14.6594,,,,,,,,,,,
3/10/2022,14.8751,,,,,,,,,,,
3/11/2022,14.7786,,,,,,,,,,,
3/14/2022,14.7808,,,,,,,,,,,
3/15/2022,14.7037,,,,,,,,,,,
3/16/2022,14.6193,,,,,,,,,,,
3/17/2022,14.7144,,,,,,,,,,,
3/18/2022,14.7905,,,,,,,,,,,
3/21/2022,14.8331,,,,,,,,,,,
3/22/2022,14.8285,,,,,,,,,,,
3/23/2022,14.8296,,,,,,,,,,,
3/24/2022,14.8366,,,,,,,,,,,
3/25/2022,14.8317,,,,,,,,,,,
3/28/2022,14.829,,,,,,,,,,,
3/29/2022,14.5738,,,,,,,,,,,
3/30/2022,14.6667,,,,,,,,,,,
3/31/2022,14.6724,,,,,,,,,,,
4/1/2022,14.6857,,,,,,,,,,,
4/4/2022,14.6795,,,,,,,,,,,
4/5/2022,14.722,,,,,,,,,,,
4/6/2022,14.7139,,,,,,,,,,,
4/7/2022,14.7429,,,,,,,,,,,
4/8/2022,14.7443,,,,,,,,,,,
4/11/2022,14.6631,,,,,,,,,,,
4/12/2022,14.6013,,,,,,,,,,,
4/13/2022,14.6003,,,,,,,,,,,
4/14/2022,14.6048,,,,,,,,,,,
4/15/2022,14.6352,,,,,,,,,,,
4/18/2022,14.64,,,,,,,,,,,
4/19/2022,14.6554,,,,,,,,,,,
4/20/2022,14.6728,,,,,,,,,,,
4/21/2022,14.7041,,,,,,,,,,,
4/22/2022,14.7517,,,,,,,,,,,
4/25/2022,14.7686,,,,,,,,,,,
4/26/2022,14.8077,,,,,,,,,,,
4/27/2022,14.8168,,,,,,,,,,,
4/28/2022,14.7915,,,,,,,,,,,
4/29/2022,14.8562,,,,,,,,,,,
5/2/2022,14.8784,,,,,,,,,,,
5/3/2022,14.7987,,,,,,,,,,,
5/4/2022,14.7399,,,,,,,,,,,
5/5/2022,14.8667,,,,,,,,,,,
5/6/2022,14.953,,,,,,,,,,,
5/9/2022,15.0973,,,,,,,,,,,
5/10/2022,15.2561,,,,,,,,,,,
5/11/2022,15.3022,,,,,,,,,,,
5/12/2022,15.3562,,,,,,,,,,,
5/13/2022,15.4792,,,,,,,,,,,
5/16/2022,15.56,,,,,,,,,,,
5/17/2022,15.9107,,,,,,,,,,,
5/18/2022,15.95,,,,,,,,,,,
5/19/2022,15.8538,,,,,,,,,,,
5/20/2022,15.9051,,,,,,,,,,,
5/23/2022,15.9263,,,,,,,,,,,
5/24/2022,16.064,,,,,,,,,,,
5/25/2022,16.3832,,,,,,,,,,,
5/26/2022,16.3659,,,,,,,,,,,
5/27/2022,16.1993,,,,,,,,,,,
5/30/2022,16.38,,,,,,,,,,,
5/31/2022,16.4148,,,,,,,,,,,
6/1/2022,16.4018,,,,,,,,,,,
6/2/2022,16.4566,,,,,,,,,,,
6/3/2022,16.4174,,,,,,,,,,,
6/6/2022,16.5859,,,,,,,,,,,
6/7/2022,16.7654,,,,,,,,,,,
6/8/2022,17.1627,,,,,,,,,,,
6/9/2022,17.2662,,,,,,,,,,,
6/10/2022,17.125,,,,,,,,,,,
6/13/2022,17.271,,,,,,,,,,,
6/14/2022,17.2711,,,,,,,,,,,
6/15/2022,17.2215,,,,,,,,,,,
6/16/2022,17.3002,,,,,,,,,,,
6/17/2022,17.3156,,,,,,,,,,,
6/20/2022,17.3282,,,,,,,,,,,
6/21/2022,17.3358,,,,,,,,,,,
6/22/2022,17.3456,,,,,,,,,,,
6/23/2022,17.3501,,,,,,,,,,,
6/24/2022,16.8875,,,,,,,,,,,
6/27/2022,16.5309,,,,,,,,,,,
6/28/2022,16.6728,,,,,,,,,,,
6/29/2022,16.6478,,,,,,,,,,,
6/30/2022,16.6919,,,,,,,,,,,
7/1/2022,16.7427,,,,,,,,,,,
7/4/2022,16.8367,,,,,,,,,,,
7/5/2022,16.9942,,,,,,,,,,,
7/6/2022,17.232,,,,,,,,,,,
7/7/2022,17.2726,,,,,,,,,,,
7/8/2022,17.289,,,,,,,,,,,
7/11/2022,17.3744,,,,,,,,,,,
7/12/2022,17.2915,,,,,,,,,,,
7/13/2022,17.4303,,,,,,,,,,,
7/14/2022,17.4493,,,,,,,,,,,
7/15/2022,17.405,,,,,,,,,,,
7/18/2022,17.4615,,,,,,,,,,,
7/19/2022,17.5517,,,,,,,,,,,
7/20/2022,17.6228,,,,,,,,,,,
7/21/2022,17.7149,,,,,,,,,,,
7/22/2022,17.7289,,,,,,,,,,,
7/25/2022,17.8005,,,,,,,,,,,
7/26/2022,17.8623,,,,,,,,,,,
7/27/2022,17.89,,,,,,,,,,,
7/28/2022,17.9301,,,,,,,,,,,
7/29/2022,17.8963,,,,,,,,,,,
8/1/2022,17.8957,,,,,,,,,,,
8/2/2022,17.9369,,,,,,,,,,,
8/3/2022,17.924,,,,,,,,,,,
8/4/2022,17.9173,,,,,,,,,,,
8/5/2022,17.9111,,,,,,,,,,,
8/8/2022,17.9482,,,,,,,,,,,
8/9/2022,17.9694,,,,,,,,,,,
8/10/2022,17.8566,,,,,,,,,,,
8/11/2022,17.9495,,,,,,,,,,,
8/12/2022,17.9542,,,,,,,,,,,
8/15/2022,17.9724,,,,,,,,,,,
8/16/2022,17.9548,,,,,,,,,,,
8/17/2022,17.9614,,,,,,,,,,,
8/18/2022,18.0848,,,,,,,,,,,
8/19/2022,18.0917,,,,,,,,,,,
8/22/2022,18.0851,,,,,,,,,,,
8/23/2022,18.1129,,,,,,,,,,,
8/24/2022,18.1457,,,,,,,,,,,
8/25/2022,18.1663,,,,,,,,,,,
8/26/2022,18.1894,,,,,,,,,,,
8/29/2022,18.1993,,,,,,,,,,,
8/30/2022,18.2148,,,,,,,,,,,
8/31/2022,18.2064,,,,,,,,,,,
9/1/2022,18.2107,,,,,,,,,,,
9/2/2022,18.2191,,,,,,,,,,,
9/5/2022,18.2251,,,,,,,,,,,
9/6/2022,18.2302,,,,,,,,,,,
9/7/2022,18.2348,,,,,,,,,,,
9/8/2022,18.2354,,,,,,,,,,,
9/9/2022,18.24,,,,,,,,,,,
9/12/2022,18.2352,,,,,,,,,,,
9/13/2022,18.255,,,,,,,,,,,
9/14/2022,18.2448,,,,,,,,,,,
9/15/2022,18.2711,,,,,,,,,,,
9/16/2022,18.2628,,,,,,,,,,,
9/19/2022,18.2802,,,,,,,,,,,
9/20/2022,18.3132,,,,,,,,,,,
9/21/2022,18.3347,,,,,,,,,,,
9/22/2022,18.3371,,,,,,,,,,,
9/23/2022,18.418,,,,,,,,,,,
9/26/2022,18.4774,,,,,,,,,,,
9/27/2022,18.4431,,,,,,,,,,,
9/28/2022,18.5488,,,,,,,,,,,
9/29/2022,18.5075,,,,,,,,,,,
9/30/2022,18.502,,,,,,,,,,,
10/3/2022,18.5568,,,,,,,,,,,
10/4/2022,18.5681,,,,,,,,,,,
10/5/2022,18.594,,,,,,,,,,,
10/6/2022,18.584,,,,,,,,,,,
10/7/2022,18.616,,,,,,,,,,,
10/10/2022,18.5806,,,,,,,,,,,
10/11/2022,18.5902,,,,,,,,,,,
10/12/2022,18.5589,,,,,,,,,,,
10/13/2022,18.553,,,,,,,,,,,
10/14/2022,18.5606,,,,,,,,,,,
10/17/2022,18.5815,,,,,,,,,,,
10/18/2022,18.5829,,,,,,,,,,,
10/19/2022,18.5791,,,,,,,,,,,
10/20/2022,18.5913,,,,,,,,,,,
10/21/2022,18.5868,,,,,,,,,,,
10/24/2022,18.603,,,,,,,,,,,
10/25/2022,18.5947,,,,,,,,,,,
10/26/2022,18.6016,,,,,,,,,,,
10/27/2022,18.5956,,,,,,,,,,,
10/28/2022,18.589,,,,,,,,,,,
10/31/2022,18.6139,,,,,,,,,,,
11/1/2022,18.5776,,,,,,,,,,,
11/2/2022,18.6281,,,,,,,,,,,
11/3/2022,18.6173,,,,,,,,,,,
11/4/2022,18.5622,,,,,,,,,,,
11/7/2022,18.4998,,,,,,,,,,,
11/8/2022,18.5269,,,,,,,,,,,
11/9/2022,18.588,,,,,,,,,,,
11/10/2022,18.4871,,,,,,,,,,,
11/11/2022,18.5474,,,,,,,,,,,
11/14/2022,18.6007,,,,,,,,,,,
11/15/2022,18.603,,,,,,,,,,,
11/16/2022,18.5863,,,,,,,,,,,
11/17/2022,18.5928,,,,,,,,,,,
11/18/2022,18.6178,,,,,,,,,,,
11/21/2022,18.6223,,,,,,,,,,,
11/22/2022,18.6108,,,,,,,,,,,
11/23/2022,18.6169,,,,,,,,,,,
11/24/2022,18.6289,,,,,,,,,,,
11/25/2022,18.6289,,,,,,,,,,,
11/28/2022,18.627,,,,,,,,,,,
11/29/2022,18.6364,,,,,,,,,,,
11/30/2022,18.6335,,,,,,,,,,,
12/1/2022,18.633,,,,,,,,,,,
12/2/2022,18.6307,,,,,,,,,,,
12/5/2022,18.6391,,,,,,,,,,,
12/6/2022,18.6346,,,,,,,,,,,
12/7/2022,18.6361,,,,,,,,,,,
12/8/2022,18.6428,,,,,,,,,,,
12/9/2022,18.6433,,,,,,,,,,,
12/12/2022,18.6364,,,,,,,,,,,
12/13/2022,18.6424,,,,,,,,,,,
12/14/2022,18.6223,,,,,,,,,,,
12/15/2022,18.6423,,,,,,,,,,,
12/16/2022,18.6564,,,,,,,,,,,
12/19/2022,18.65,,,,,,,,,,,
12/20/2022,18.6575,,,,,,,,,,,
12/21/2022,18.6662,,,,,,,,,,,
12/22/2022,18.655,,,,,,,,,,,
12/23/2022,18.6755,,,,,,,,,,,
12/26/2022,18.6626,,,,,,,,,,,
12/27/2022,18.6813,,,,,,,,,,,
12/28/2022,18.7117,,,,,,,,,,,
12/29/2022,18.7069,,,,,,,,,,,
12/30/2022,18.7058,,,,,,,,,,,
1/2/2023,18.7127,,,,,,,,,,,
1/3/2023,18.7198,,,,,,,,,,,
1/4/2023,18.7381,,,,,,,,,,,
1/5/2023,18.7635,,,,,,,,,,,
1/6/2023,18.7134,,,,,,,,,,,
1/9/2023,18.7673,,,,,,,,,,,
1/10/2023,18.7747,,,,,,,,,,,
1/11/2023,18.769,,,,,,,,,,,
1/12/2023,18.7824,,,,,,,,,,,
1/13/2023,18.7813,,,,,,,,,,,
1/16/2023,18.7874,,,,,,,,,,,
1/17/2023,18.7695,,,,,,,,,,,
1/18/2023,18.7984,,,,,,,,,,,
1/19/2023,18.7901,,,,,,,,,,,
1/20/2023,18.8066,,,,,,,,,,,
1/23/2023,18.8103,,,,,,,,,,,
1/24/2023,18.7967,,,,,,,,,,,
1/25/2023,18.7886,,,,,,,,,,,
1/26/2023,18.8031,,,,,,,,,,,
1/27/2023,18.8052,,,,,,,,,,,
1/30/2023,18.7917,,,,,,,,,,,
1/31/2023,18.8105,,,,,,,,,,,
2/1/2023,18.8056,,,,,,,,,,,
2/2/2023,18.8004,,,,,,,,,,,
2/3/2023,18.8189,,,,,,,,,,,
2/6/2023,18.8264,,,,,,,,,,,
2/7/2023,18.8275,,,,,,,,,,,
2/8/2023,18.8293,,,,,,,,,,,
2/9/2023,18.8276,,,,,,,,,,,
2/10/2023,18.8332,,,,,,,,,,,
2/13/2023,18.8403,,,,,,,,,,,
2/14/2023,18.8367,,,,,,,,,,,
2/15/2023,18.8497,,,,,,,,,,,
2/16/2023,18.8468,,,,,,,,,,,
2/17/2023,18.8618,,,,,,,,,,,
2/20/2023,18.8651,,,,,,,,,,,
2/21/2023,18.8662,,,,,,,,,,,
2/22/2023,18.8725,,,,,,,,,,,
2/23/2023,18.8721,,,,,,,,,,,
2/24/2023,18.8764,,,,,,,,,,,
2/27/2023,18.884,,,,,,,,,,,
2/28/2023,18.8832,,,,,,,,,,,
3/1/2023,18.8828,,,,,,,,,,,
3/2/2023,18.8908,,,,,,,,,,,
3/3/2023,18.8944,,,,,,,,,,,
3/6/2023,18.8961,,,,,,,,,,,
3/7/2023,18.9194,,,,,,,,,,,
3/8/2023,18.9381,,,,,,,,,,,
3/9/2023,18.9556,,,,,,,,,,,
3/10/2023,18.9658,,,,,,,,,,,
3/13/2023,18.9668,,,,,,,,,,,
3/14/2023,18.9746,,,,,,,,,,,
3/15/2023,18.9918,,,,,,,,,,,
3/16/2023,18.9957,,,,,,,,,,,
3/17/2023,19.0086,,,,,,,,,,,
3/20/2023,19.0005,,,,,,,,,,,
3/21/2023,19.0196,,,,,,,,,,,
3/22/2023,19.038,,,,,,,,,,,
3/23/2023,19.0283,,,,,,,,,,,
3/24/2023,19.0612,,,,,,,,,,,
3/27/2023,19.0895,,,,,,,,,,,
3/28/2023,19.1156,,,,,,,,,,,
3/29/2023,19.1247,,,,,,,,,,,
3/30/2023,19.1607,,,,,,,,,,,
3/31/2023,19.1707,,,,,,,,,,,
4/3/2023,19.1802,,,,,,,,,,,
4/4/2023,19.2195,,,,,,,,,,,
4/5/2023,19.2396,,,,,,,,,,,
4/6/2023,19.2476,,,,,,,,,,,
4/7/2023,19.2376,,,,,,,,,,,
4/10/2023,19.2663,,,,,,,,,,,
4/11/2023,19.2875,,,,,,,,,,,
4/12/2023,19.312,,,,,,,,,,,
4/13/2023,19.3199,,,,,,,,,,,
4/14/2023,19.3477,,,,,,,,,,,
4/17/2023,19.388,,,,,,,,,,,
4/18/2023,19.3882,,,,,,,,,,,
4/19/2023,19.3938,,,,,,,,,,,
4/20/2023,19.3861,,,,,,,,,,,
4/21/2023,19.401,,,,,,,,,,,
4/24/2023,19.4009,,,,,,,,,,,
4/25/2023,19.4265,,,,,,,,,,,
4/26/2023,19.4147,,,,,,,,,,,
4/27/2023,19.4342,,,,,,,,,,,
4/28/2023,19.4482,,,,,,,,,,,
5/1/2023,19.4379,,,,,,,,,,,
5/2/2023,19.4624,,,,,,,,,,,
5/3/2023,19.4734,,,,,,,,,,,
5/4/2023,19.4899,,,,,,,,,,,
5/5/2023,19.5138,,,,,,,,,,,
5/8/2023,19.5018,,,,,,,,,,,
5/9/2023,19.5096,,,,,,,,,,,
5/10/2023,19.5385,,,,,,,,,,,
5/11/2023,19.537,,,,,,,,,,,
5/12/2023,19.564,,,,,,,,,,,
5/15/2023,19.6553,,,,,,,,,,,
5/16/2023,19.7211,,,,,,,,,,,
5/17/2023,19.755,,,,,,,,,,,
5/18/2023,19.7917,,,,,,,,,,,
5/19/2023,19.8124,,,,,,,,,,,
5/22/2023,19.8246,,,,,,,,,,,
5/23/2023,19.8489,,,,,,,,,,,
5/24/2023,19.8912,,,,,,,,,,,
5/25/2023,19.9279,,,,,,,,,,,
5/26/2023,19.9662,,,,,,,,,,,
5/29/2023,20.0926,,,,,,,,,,,
5/30/2023,20.4955,,,,,,,,,,,
5/31/2023,20.7815,,,,,,,,,,,
6/1/2023,20.8023,,,,,,,,,,,
6/2/2023,20.9567,,,,,,,,,,,
6/5/2023,21.2569,,,,,,,,,,,
6/6/2023,21.5686,,,,,,,,,,,
6/7/2023,23.2553,,,,,,,,,,,
6/8/2023,23.1098,,,,,,,,,,,
6/9/2023,23.3834,,,,,,,,,,,
6/12/2023,23.6125,,,,,,,,,,,
6/13/2023,23.6313,,,,,,,,,,,
6/14/2023,23.5614,,,,,,,,,,,
6/15/2023,23.6458,,,,,,,,,,,
6/16/2023,23.6143,,,,,,,,,,,
6/19/2023,23.5748,,,,,,,,,,,
6/20/2023,23.5601,,,,,,,,,,,
6/21/2023,23.5664,,,,,,,,,,,
6/22/2023,24.8748,,,,,,,,,,,
6/23/2023,25.2305,,,,,,,,,,,
6/26/2023,25.9038,,,,,,,,,,,
6/27/2023,25.9814,,,,,,,,,,,
6/28/2023,26.0387,,,,,,,,,,,
6/29/2023,26.0194,,,,,,,,,,,
6/30/2023,25.8881,,,,,,,,,,,
7/3/2023,25.9212,,,,,,,,,,,
7/4/2023,25.9613,,,,,,,,,,,
7/5/2023,26.067,,,,,,,,,,,
7/6/2023,26.0728,,,,,,,,,,,
7/7/2023,26.0375,,,,,,,,,,,
7/10/2023,26.0886,,,,,,,,,,,
7/11/2023,26.0934,,,,,,,,,,,
7/12/2023,26.1246,,,,,,,,,,,
7/13/2023,26.0296,,,,,,,,,,,
7/14/2023,26.1253,,,,,,,,,,,
7/17/2023,26.3211,,,,,,,,,,,
7/18/2023,26.9155,,,,,,,,,,,
7/19/2023,26.7849,,,,,,,,,,,
7/20/2023,26.747,,,,,,,,,,,
7/21/2023,26.9681,,,,,,,,,,,
7/24/2023,26.9499,,,,,,,,,,,
7/25/2023,26.9079,,,,,,,,,,,
7/26/2023,26.907,,,,,,,,,,,
7/27/2023,26.9021,,,,,,,,,,,
7/28/2023,26.8765,,,,,,,,,,,
7/31/2023,26.9113,,,,,,,,,,,
8/1/2023,26.9178,,,,,,,,,,,
8/2/2023,26.9181,,,,,,,,,,,
8/3/2023,26.9555,,,,,,,,,,,
8/4/2023,26.914,,,,,,,,,,,
8/7/2023,26.9624,,,,,,,,,,,
8/8/2023,26.982,,,,,,,,,,,
8/9/2023,26.9901,,,,,,,,,,,
8/10/2023,26.9981,,,,,,,,,,,
8/11/2023,26.9654,,,,,,,,,,,
8/14/2023,27.0119,,,,,,,,,,,
8/15/2023,27.0472,,,,,,,,,,,
8/16/2023,27.043,,,,,,,,,,,
8/17/2023,27.0793,,,,,,,,,,,
8/18/2023,27.0689,,,,,,,,,,,
8/21/2023,27.1392,,,,,,,,,,,
8/22/2023,27.1721,,,,,,,,,,,
8/23/2023,27.1893,,,,,,,,,,,
8/24/2023,25.7736,,,,,,,,,,,
8/25/2023,26.5335,,,,,,,,,,,
8/28/2023,26.4642,,,,,,,,,,,
8/29/2023,26.5177,,,,,,,,,,,
8/30/2023,26.6899,,,,,,,,,,,
8/31/2023,26.6899,,,,,,,,,,,
9/1/2023,26.6917,,,,,,,,,,,
9/4/2023,26.7578,,,,,,,,,,,
9/5/2023,26.7615,,,,,,,,,,,
9/6/2023,26.8114,,,,,,,,,,,
9/7/2023,26.8106,,,,,,,,,,,
9/8/2023,26.8365,,,,,,,,,,,
9/11/2023,26.8663,,,,,,,,,,,
9/12/2023,26.8363,,,,,,,,,,,
9/13/2023,26.9321,,,,,,,,,,,
9/14/2023,26.945,,,,,,,,,,,
9/15/2023,26.982,,,,,,,,,,,
9/18/2023,27.0089,,,,,,,,,,,
9/19/2023,27.0115,,,,,,,,,,,
9/20/2023,26.9957,,,,,,,,,,,
9/21/2023,27.1371,,,,,,,,,,,
9/22/2023,27.1418,,,,,,,,,,,
9/25/2023,27.1993,,,,,,,,,,,
9/26/2023,27.2436,,,,,,,,,,,
9/27/2023,26.9039,,,,,,,,,,,
9/28/2023,27.3141,,,,,,,,,,,
9/29/2023,27.3824,,,,,,,,,,,
10/2/2023,27.4301,,,,,,,,,,,
10/3/2023,27.4357,,,,,,,,,,,
10/4/2023,27.5287,,,,,,,,,,,
10/5/2023,27.5588,,,,,,,,,,,
10/6/2023,27.5771,,,,,,,,,,,
10/9/2023,27.6736,,,,,,,,,,,
10/10/2023,27.721,,,,,,,,,,,
10/11/2023,27.6717,,,,,,,,,,,
10/12/2023,27.7247,,,,,,,,,,,
10/13/2023,27.7642,,,,,,,,,,,
10/16/2023,27.8561,,,,,,,,,,,
10/17/2023,27.9446,,,,,,,,,,,
10/18/2023,27.9745,,,,,,,,,,,
10/19/2023,27.981,,,,,,,,,,,
10/20/2023,27.9433,,,,,,,,,,,
10/23/2023,28.0652,,,,,,,,,,,
10/24/2023,28.0921,,,,,,,,,,,
10/25/2023,28.1237,,,,,,,,,,,
10/26/2023,28.1377,,,,,,,,,,,
10/27/2023,28.1667,,,,,,,,,,,
10/30/2023,28.245,,,,,,,,,,,
10/31/2023,28.2995,,,,,,,,,,,
11/1/2023,28.3294,,,,,,,,,,,
11/2/2023,28.3246,,,,,,,,,,,
11/3/2023,28.3801,,,,,,,,,,,
11/6/2023,28.4367,,,,,,,,,,,
11/7/2023,28.4916,,,,,,,,,,,
11/8/2023,28.4479,,,,,,,,,,,
11/9/2023,28.4655,,,,,,,,,,,
11/10/2023,28.5481,,,,,,,,,,,
11/13/2023,28.5929,,,,,,,,,,,
11/14/2023,28.6318,,,,,,,,,,,
11/15/2023,28.6809,,,,,,,,,,,
11/16/2023,28.6547,,,,,,,,,,,
11/17/2023,28.6774,,,,,,,,,,,
11/20/2023,28.7431,,,,,,,,,,,
11/21/2023,28.7802,,,,,,,,,,,
11/22/2023,28.852,,,,,,,,,,,
11/23/2023,28.8257,,,,,,,,,,,
11/24/2023,28.8595,,,,,,,,,,,
11/27/2023,28.9042,,,,,,,,,,,
11/28/2023,28.9046,,,,,,,,,,,
